text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,tag
"RT @shannonmmiller: With Valentine's Day this weekend, the Happy Valentine's Day choice board has lots of activities, books and fun for our…",FALSE,0,NA,2021-02-13T16:44:25Z,FALSE,NA,1360630919061774338,NA,"<a href=""https://twitter.com/MarkJ_ohnson"" rel=""nofollow"">Mark Johnson1</a>",MarkJ_ohnson,1,TRUE,FALSE,NA,NA,edchat
RT @oodlu_tweets: Check out this Question Collection built with https://t.co/xHmpgleG2N https://t.co/uNpo8YUl79 #edchat #edtech #HomeSchool…,FALSE,0,NA,2021-02-13T16:44:20Z,FALSE,NA,1360630900518760450,NA,"<a href=""https://twitter.com/MarkJ_ohnson"" rel=""nofollow"">Mark Johnson1</a>",MarkJ_ohnson,2,TRUE,FALSE,NA,NA,edchat
RT @SBrightStudio: Good morning teachers! Help us plan future episodes of our #coding game Time Tails! How? Just take a few minutes to fill…,FALSE,0,NA,2021-02-13T16:43:59Z,FALSE,NA,1360630813088501762,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",misterwashburn,19,TRUE,FALSE,NA,NA,edchat
RT @oodlu_tweets: Check out this Question Collection built with https://t.co/xHmpgleG2N https://t.co/uNpo8YUl79 #edchat #edtech #HomeSchool…,FALSE,0,NA,2021-02-13T16:43:35Z,FALSE,NA,1360630709094936581,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",wayneholmes,2,TRUE,FALSE,NA,NA,edchat
"7...... 7 days until #EdcampSTL.  You should join us, facilitate a discussion, get help with whatever you're workin… https://t.co/8K2zhiAXqk",FALSE,0,NA,2021-02-13T16:43:33Z,TRUE,NA,1360630704124665865,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",LearningSTL,0,FALSE,FALSE,NA,NA,edchat
"RT @sharemylesson: 💝 #Love is in the air…for learning! And SML is your platonic headquarters for #ValentinesDay activities, lesson plans &amp;…",FALSE,0,NA,2021-02-13T16:43:11Z,FALSE,NA,1360630608506986498,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JourneysinFilm,1,TRUE,FALSE,NA,NA,edchat
"RT @shannonmmiller: Let's Celebrate National Crayon Day With Special Activities, Choice Board and Collections by Destiny® 🎉🎉🎉

https://t.co…",FALSE,0,NA,2021-02-13T16:43:09Z,FALSE,NA,1360630604061175810,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RESLibrary2,8,TRUE,FALSE,NA,NA,edchat
"RT @shannonmmiller: With Valentine's Day this weekend, the Happy Valentine's Day choice board has lots of activities, books and fun for our…",FALSE,0,NA,2021-02-13T16:42:53Z,FALSE,NA,1360630534603440129,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RESLibrary2,1,TRUE,FALSE,NA,NA,edchat
ave you registered for #edcampSTL? It's 7 days away and we'd LOVE to have you! https://t.co/K4xZIB6AHM #edchat… https://t.co/rpibTbKfap,FALSE,0,NA,2021-02-13T16:42:15Z,TRUE,NA,1360630376033583108,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",cmcgee200,0,FALSE,FALSE,NA,NA,edchat
Lessons from Joe Clark. Thank you @morgan_freeman #edchat https://t.co/syG30zxszP,FALSE,0,NA,2021-02-13T16:41:44Z,FALSE,NA,1360630244663779329,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",nasonlollar,0,FALSE,FALSE,NA,NA,edchat
RT @courosa: It's my last day in the 40s &amp; I'm fundraising for my dad's memorial bursary. If you're able to even donate a few dollars to su…,FALSE,0,NA,2021-02-13T16:41:36Z,FALSE,NA,1360630210698358787,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",lafortdi,3,TRUE,FALSE,NA,NA,edchat
"LISTEN: @EdSource reporters share insights on grading students, measuring English learner progress and new… https://t.co/8QZ7GddL3t",FALSE,0,NA,2021-02-13T16:41:14Z,TRUE,NA,1360630121581879296,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",EdSource,1,FALSE,FALSE,NA,NA,edchat
"RT @Erik_Youngman: “Designing and Facilitating Learning for an Alternating A-B Hybrid Schedule” via @Catlin_Tucker.

#k12 #Education #SEL #…",FALSE,0,NA,2021-02-13T16:40:43Z,FALSE,NA,1360629989146849280,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Erik_Youngman,3,TRUE,FALSE,NA,NA,edchat
"RT @FixingEducation: Most teachers DON’T need...
•More advice
•Forced training
•Extra tasks

However, they DO need...
•SUPPORT (every kind!…",FALSE,0,NA,2021-02-13T16:39:56Z,FALSE,NA,1360629791154556931,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nur_hzwnie,132,TRUE,FALSE,NA,NA,edchat
RT @courosa: It's my last day in the 40s &amp; I'm fundraising for my dad's memorial bursary. If you're able to even donate a few dollars to su…,FALSE,0,NA,2021-02-13T16:39:23Z,FALSE,NA,1360629655531712516,NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",hatcherelli,3,TRUE,FALSE,NA,NA,edchat
"RT @SELearningEDU: When helping students work through challenges, ask ""Where do you think the breakdown was today? Is that usually a streng…",FALSE,0,NA,2021-02-13T16:39:11Z,FALSE,NA,1360629604541730819,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DuncanMarsha,29,TRUE,FALSE,NA,NA,edchat
RT @courosa: It's my last day in the 40s &amp; I'm fundraising for my dad's memorial bursary. If you're able to even donate a few dollars to su…,FALSE,0,NA,2021-02-13T16:39:04Z,FALSE,NA,1360629574254665733,NA,"<a href=""http://pragmatism.club"" rel=""nofollow"">behavioralscience</a>",ScalarHumanity,3,TRUE,FALSE,NA,NA,edchat
RT @SBrightStudio: Good morning teachers! Help us plan future episodes of our #coding game Time Tails! How? Just take a few minutes to fill…,FALSE,0,NA,2021-02-13T16:38:55Z,FALSE,NA,1360629535520219138,NA,"<a href=""https://twitter.com/100DaysOf2020"" rel=""nofollow"">#100DaysOf2020</a>",100DaysOf2020,19,TRUE,FALSE,NA,NA,edchat
RT @SBrightStudio: Good morning teachers! Help us plan future episodes of our #coding game Time Tails! How? Just take a few minutes to fill…,FALSE,0,NA,2021-02-13T16:38:14Z,FALSE,NA,1360629366217011200,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ItsAmandaMacias,19,TRUE,FALSE,NA,NA,edchat
It's my last day in the 40s &amp; I'm fundraising for my dad's memorial bursary. If you're able to even donate a few do… https://t.co/sOd7z3enZ8,FALSE,8,NA,2021-02-13T16:37:34Z,TRUE,NA,1360629198767939585,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",courosa,3,FALSE,FALSE,NA,NA,edchat
"RT @TCEA: How have #teaching and learning changed? What is ‘modern #pedagogy’? What are its factors and characteristics and domains?

https…",FALSE,0,NA,2021-02-13T16:35:52Z,FALSE,NA,1360628769573240835,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",librarian_lizzy,2,TRUE,FALSE,NA,NA,edchat
"RT @etr_in: [Infographic] 5 Reasons to Use a Gamification in Training https://t.co/zHwY3HJGAG

#edtech #education #edtechchat #edchat #gami…",FALSE,0,NA,2021-02-13T16:35:46Z,FALSE,NA,1360628745296486404,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dhineshseo,1,TRUE,FALSE,NA,NA,edchat
Flipboard EDU Podcast Episode 36: Teaching Black History with Michelle Ellis and Yvette Blake with  @totalstemteach… https://t.co/nRQ6woNz8Y,FALSE,1,NA,2021-02-13T16:35:38Z,TRUE,NA,1360628710630690816,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CoachJeffery,0,FALSE,FALSE,NA,NA,edchat
Check out my new TESOL Blog on scaffolds for ELLs based on an #ellchat discussion.  Many participants are mentioned… https://t.co/OMbyh2zMpq,FALSE,3,NA,2021-02-13T16:35:13Z,TRUE,NA,1360628605231988739,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",judiehaynes,0,FALSE,FALSE,NA,NA,edchat
RT @MassCUE: Don't miss out! Our 40% off promo ends TODAY! #masscue #edchat #edtech #education #lrnchat #edapp #classroom #teaching #global…,FALSE,0,NA,2021-02-13T16:34:08Z,FALSE,NA,1360628334762287104,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",rlfreedm,2,TRUE,FALSE,NA,NA,edchat
RT @PaulSolarz: Random Acts of Kindness Week is 2/14-2/20. This year we want YOU &amp; your students to #MakeKindnessTheNorm &amp; #ExploreTheGood!…,FALSE,0,NA,2021-02-13T16:33:55Z,FALSE,NA,1360628279078756356,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MaryEMassey,1,TRUE,FALSE,NA,NA,edchat
"RT @SELearningEDU: When helping students work through challenges, ask ""Where do you think the breakdown was today? Is that usually a streng…",FALSE,0,NA,2021-02-13T16:32:15Z,FALSE,NA,1360627857580568579,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KhinSuSuAung13,29,TRUE,FALSE,NA,NA,edchat
"While it may seem simplistic, what we call things has a serious effect on how we engage with them. What might happe… https://t.co/21fOulZHjA",FALSE,0,NA,2021-02-13T16:32:01Z,TRUE,NA,1360627800491905027,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",LCILtd,0,FALSE,FALSE,NA,NA,edchat
"📆 24th February 
⏰ 4pm-5pm Pakistan Time LIVE on @TDWebinars YouTube channel https://t.co/ssQGrxWwMs

To join us th… https://t.co/iL0wRdQqOs",FALSE,0,NA,2021-02-13T16:31:42Z,TRUE,NA,1360627722230390790,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TDWebinars,0,FALSE,FALSE,NA,NA,edchat
"RT @FixingEducation: Most teachers DON’T need...
•More advice
•Forced training
•Extra tasks

However, they DO need...
•SUPPORT (every kind!…",FALSE,0,NA,2021-02-13T16:31:04Z,FALSE,NA,1360627560175054856,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gewoonaminent,132,TRUE,FALSE,NA,NA,edchat
RT @E_Sheninger: Tips for the Socially Distanced Classroom https://t.co/eBLaUcfGfz #edchat #hybridteaching #hybridlearning #edutwitter #sat…,FALSE,0,NA,2021-02-13T16:30:27Z,FALSE,NA,1360627407871434756,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",armstrongvi,10,TRUE,FALSE,NA,NA,edchat
"Grab copies of my books, In Other Words &amp;  Unconventional Ways to @ThriveinEDU https://t.co/WTnxUFd0Pi, Ideas to tr… https://t.co/QdgAH3hAGS",FALSE,0,NA,2021-02-13T16:30:14Z,TRUE,NA,1360627350640148485,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Rdene915,1,FALSE,FALSE,NA,NA,edchat
as you lead the way into a new frontier of love and light. FREE to begin. #Yogateacher #YTT #Onlineyoga #Yogawriter… https://t.co/nXyMLzyHEX,FALSE,0,yogispayyogi,2021-02-13T16:30:11Z,TRUE,1360627331350544391,1360627338397024256,1170900049385017345,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yogispayyogi,0,FALSE,FALSE,NA,NA,edchat
"Yesterdays top 3 conversations: #TwitterSmarter, #EdChat, #phdchat check them out now @ https://t.co/dQAR3c8LaQ",FALSE,0,NA,2021-02-13T16:30:01Z,FALSE,NA,1360627298337234950,NA,"<a href=""https://iconohash.com"" rel=""nofollow"">IconoHash</a>",iconohash,0,FALSE,FALSE,NA,NA,edchat
RT @E_Sheninger: Tips for the Socially Distanced Classroom https://t.co/eBLaUcfGfz #edchat #hybridteaching #hybridlearning #edutwitter #sat…,FALSE,0,NA,2021-02-13T16:29:43Z,FALSE,NA,1360627223452073985,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CJCain7,10,TRUE,FALSE,NA,NA,edchat
"RT @teacher2teacher: This hallway display inspires, teaches and honors notable Black figures from history – all the way to the present day!…",FALSE,0,NA,2021-02-13T16:29:04Z,FALSE,NA,1360627057806499845,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",jsmallsinspire,5,TRUE,FALSE,NA,NA,edchat
RT @PledgeCents: Increase achievement by bringing joy to every classroom with @Flocabulary! #edchat #SEL #education #teacherlife #kidsdeser…,FALSE,0,NA,2021-02-13T16:28:39Z,FALSE,NA,1360626954865639425,NA,,education_24x7,1,TRUE,FALSE,NA,NA,edchat
Reimagining Student Supports in a Year of Distance Instruction https://t.co/0OhbY0YOao #edchat #remotelearning #teachers,FALSE,0,NA,2021-02-13T16:27:40Z,FALSE,NA,1360626704771739649,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SFPrincipal,0,FALSE,FALSE,NA,NA,edchat
"@matthewsyed quotes from “Black Box Thinking” re creating a learning culture.
#edchat 
#edutwitter 
#primaryrocks https://t.co/ke3yW6bUwk",FALSE,1,matthewsyed,2021-02-13T16:25:13Z,FALSE,NA,1360626089496875012,148303071,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tim_jumpclarke,0,FALSE,FALSE,NA,NA,edchat
"RT @teacher2teacher: 😎 When you know, you know. #edchat #TeacherTwitter #TeacherVoice https://t.co/VrL9MOui2r",FALSE,0,NA,2021-02-13T16:23:55Z,FALSE,NA,1360625763435876361,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Mark_Quinn,4,TRUE,FALSE,NA,NA,edchat
"In place of ""what did you do today at school?"" .....try these!

#edugladiators #822chat #pd4uandme #edchateu… https://t.co/Kutplk1imF",FALSE,1,NA,2021-02-13T16:21:58Z,TRUE,NA,1360625270881873921,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TeachHeath,0,FALSE,FALSE,NA,NA,edchat
"RT @teacher2teacher: ""How can we make our schools into places that welcome students' whole selves?"" asks T @MarquiseDavon. 

... What comes…",FALSE,0,NA,2021-02-13T16:21:06Z,FALSE,NA,1360625051083636740,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheeWashington,4,TRUE,FALSE,NA,NA,edchat
RT @MSilvaSerrano: Remember: in many instances SUBS don’t have health insurance. So when school districts ask uninsured ppl in need to cove…,FALSE,0,NA,2021-02-13T16:21:02Z,FALSE,NA,1360625036403564544,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KlutheScience,3,TRUE,FALSE,NA,NA,edchat
"RT @FixingEducation: Most teachers DON’T need...
•More advice
•Forced training
•Extra tasks

However, they DO need...
•SUPPORT (every kind!…",FALSE,0,NA,2021-02-13T16:20:39Z,FALSE,NA,1360624938181423105,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jyazel87,132,TRUE,FALSE,NA,NA,edchat
"RT @SELearningEDU: When helping students work through challenges, ask ""Where do you think the breakdown was today? Is that usually a streng…",FALSE,0,NA,2021-02-13T16:20:05Z,FALSE,NA,1360624796715937797,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",teach9123,29,TRUE,FALSE,NA,NA,edchat
RT @College_Experts: Judging merit and equity in college admissions will be more difficult https://t.co/zyQjP2Wj2s #college #collegetalk #p…,FALSE,0,NA,2021-02-13T16:19:18Z,FALSE,NA,1360624601093570560,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",a_rahas,1,TRUE,FALSE,NA,NA,edchat
"RT @teacher2teacher: This hallway display inspires, teaches and honors notable Black figures from history – all the way to the present day!…",FALSE,0,NA,2021-02-13T16:17:43Z,FALSE,NA,1360624200202018822,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rebeccadunnell,5,TRUE,FALSE,NA,NA,edchat
Do any educators have any good resources for teaching #foodstudies in high school? Or anyone willing to collab on m… https://t.co/jVXNg6JTVT,FALSE,0,NA,2021-02-13T16:17:22Z,TRUE,NA,1360624112712957956,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",brianchervitz,0,FALSE,FALSE,NA,NA,edchat
"RT @MattHiefield: When students and teachers inquire together, a rich and connected community of lifelong learners is nurtured.  #teaching…",FALSE,0,NA,2021-02-13T16:17:09Z,FALSE,NA,1360624057553715205,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cesarhrndz,3,TRUE,FALSE,NA,NA,edchat
"RT @SELearningEDU: When helping students work through challenges, ask ""Where do you think the breakdown was today? Is that usually a streng…",FALSE,0,NA,2021-02-13T16:16:33Z,FALSE,NA,1360623907057913859,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SunahS630,29,TRUE,FALSE,NA,NA,edchat
"FREE!

Check out the 45 resources that are FREE for grades 2-6.  

Math, Science, ELA, and more!… https://t.co/uVh05PbuPO",FALSE,0,NA,2021-02-13T16:16:25Z,TRUE,NA,1360623874686087175,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TeachHeath,0,FALSE,FALSE,NA,NA,edchat
I hope you join the discussion about meaningful and reasonable #homework and independent practice during… https://t.co/VMPPpsKW5L,FALSE,2,NA,2021-02-13T16:16:00Z,TRUE,NA,1360623771351154688,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Erik_Youngman,1,FALSE,FALSE,NA,NA,edchat
RT @bsdunity: This Bill is long overdue! @andysaultz @Nadia4Beaverton @GunnarSimonsen @drjfranco @BeavertonSD @MattHiefield @carriematsuo @…,FALSE,0,NA,2021-02-13T16:15:32Z,FALSE,NA,1360623651486199808,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Nadia4Beaverton,1,TRUE,FALSE,NA,NA,edchat
"Check out my books: In Other Words, Unconventional, Chart A New Course &amp; the Future is Now, great choices for book… https://t.co/BkRvKodeaf",FALSE,0,NA,2021-02-13T16:15:25Z,TRUE,NA,1360623622247886859,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Rdene915,0,FALSE,FALSE,NA,NA,edchat
"RT @teacher2teacher: 😎 When you know, you know. #edchat #TeacherTwitter #TeacherVoice https://t.co/VrL9MOui2r",FALSE,0,NA,2021-02-13T16:11:36Z,FALSE,NA,1360622663580848130,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RoseLunaBesinga,4,TRUE,FALSE,NA,NA,edchat
"RT @MattHiefield: When students and teachers inquire together, a rich and connected community of lifelong learners is nurtured.  #teaching…",FALSE,0,NA,2021-02-13T16:10:57Z,FALSE,NA,1360622499353030656,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hacker_nl,3,TRUE,FALSE,NA,NA,edchat
MzTeachuh: Educational Links 2/12/2021 https://t.co/s5sDBL66Ka #teaching #edchat #edtech #education #mzteachuh… https://t.co/pzcTOLqots,FALSE,0,NA,2021-02-13T16:10:55Z,TRUE,NA,1360622490523824130,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mzteachuh,0,FALSE,FALSE,NA,NA,edchat
Judging merit and equity in college admissions will be more difficult https://t.co/zyQjP2Wj2s #college #collegetalk… https://t.co/wvvP7yzqpX,FALSE,0,NA,2021-02-13T16:10:04Z,TRUE,NA,1360622277948305411,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",College_Experts,1,FALSE,FALSE,NA,NA,edchat
Mr. Minor's BIG GNARLY QUESTION - In what way are instructional methodologies leading to classroom removal?… https://t.co/Bs9bTc73NR,FALSE,2,NA,2021-02-13T16:09:00Z,TRUE,NA,1360622006283165709,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",curtmould,0,FALSE,FALSE,NA,NA,edchat
"RT @FixingEducation: Most teachers DON’T need...
•More advice
•Forced training
•Extra tasks

However, they DO need...
•SUPPORT (every kind!…",FALSE,0,NA,2021-02-13T16:08:32Z,FALSE,NA,1360621892571443206,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GailHardman1,132,TRUE,FALSE,NA,NA,edchat
MzTeachuh: Aww Garsh: Love Songs for Valentine's Day #11 https://t.co/PJouCY1Unl #teaching #edchat #edtech… https://t.co/C98bA827gB,FALSE,0,NA,2021-02-13T16:08:31Z,TRUE,NA,1360621886661484545,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mzteachuh,0,FALSE,FALSE,NA,NA,edchat
This Bill is long overdue! @andysaultz @Nadia4Beaverton @GunnarSimonsen @drjfranco @BeavertonSD @MattHiefield… https://t.co/3qJlpDIaaZ,FALSE,3,NA,2021-02-13T16:08:26Z,TRUE,NA,1360621867329941508,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",bsdunity,1,FALSE,FALSE,NA,NA,edchat
"MORE THAN 1,000 DISTRICTS have rolled out Remind to their organizations.

We’re seeing districts of all sizes suppo… https://t.co/ZTGk3X1a4h",FALSE,1,NA,2021-02-13T16:08:03Z,TRUE,NA,1360621770617860098,NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",RemindHQ,0,FALSE,FALSE,NA,NA,edchat
"""You have to have those moments of support but that doesn’t mean it’s ok for a person to only be around people who… https://t.co/eRHw9pdU1S",FALSE,1,NA,2021-02-13T16:07:42Z,TRUE,NA,1360621678934560770,NA,"<a href=""https://app.planable.io"" rel=""nofollow"">Planable</a>",MakeMathMoments,0,FALSE,FALSE,NA,NA,edchat
"RT @Principals3in3: Twitter chats are built around limitations. We're built on the power of deep discussion.

Join Us Today At #PrincipalsC…",FALSE,0,NA,2021-02-13T16:07:37Z,FALSE,NA,1360621660005687296,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TeamTomEdu,1,TRUE,FALSE,NA,NA,edchat
"It takes everyone to teach a child.  We teachers don't own a student's education.  Everyone does.

#edugladiators… https://t.co/U1rPnBhZrp",FALSE,0,NA,2021-02-13T16:07:23Z,TRUE,NA,1360621600396042242,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TeachHeath,0,FALSE,FALSE,NA,NA,edchat
"RT @MattHiefield: When students and teachers inquire together, a rich and connected community of lifelong learners is nurtured.  #teaching…",FALSE,0,NA,2021-02-13T16:07:20Z,FALSE,NA,1360621586823397383,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jesssibigtroth,3,TRUE,FALSE,NA,NA,edchat
"RT @Principals3in3: Wanna dig deeper than a Twitter chatting or a fleeting fleet?
Join Us Today At #PrincipalsClub 
https://t.co/aMsum1b18B…",FALSE,0,NA,2021-02-13T16:07:19Z,FALSE,NA,1360621584206204928,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TeamTomEdu,1,TRUE,FALSE,NA,NA,edchat
"When students and teachers inquire together, a rich and connected community of lifelong learners is nurtured.… https://t.co/vCqgP7YI6v",FALSE,5,NA,2021-02-13T16:06:42Z,TRUE,NA,1360621429713231875,NA,"<a href=""http://tweepsmap.com"" rel=""nofollow"">Tweepsmap</a>",MattHiefield,3,FALSE,FALSE,NA,NA,edchat
"RT @FixingEducation: Most teachers DON’T need...
•More advice
•Forced training
•Extra tasks

However, they DO need...
•SUPPORT (every kind!…",FALSE,0,NA,2021-02-13T16:06:19Z,FALSE,NA,1360621334619914242,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KhinSuSuAung13,132,TRUE,FALSE,NA,NA,edchat
RT @TeachHeath: #edugladiators #822chat #pd4uandme #edchateu #leadupchat #leadlap #edchateu #crazypln #satchat #edchat https://t.co/acrXFEv…,FALSE,0,NA,2021-02-13T16:05:44Z,FALSE,NA,1360621187961917442,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cowpernicus,1,TRUE,FALSE,NA,NA,edchat
"Showing kids the ways we advance our math thinking...

Great to explain ""What next?"" in the learning process… https://t.co/3eiDwCfe9L",FALSE,0,NA,2021-02-13T16:04:52Z,TRUE,NA,1360620966318018565,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TeachHeath,0,FALSE,FALSE,NA,NA,edchat
"RT @scottturneruon: #lthechat via NodeXL https://t.co/XhHfT422eR
@lthechat
@virnarossi
@sarah__wright1
@kiusum
@judith_ekn
@scottturneruon…",FALSE,0,NA,2021-02-13T16:04:07Z,FALSE,NA,1360620779927404547,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",VirnaRossi,3,TRUE,FALSE,NA,NA,edchat
#edugladiators #822chat #pd4uandme #edchateu #leadupchat #leadlap #edchateu #crazypln #satchat #edchat https://t.co/acrXFEv6wa,FALSE,1,NA,2021-02-13T16:03:42Z,FALSE,NA,1360620674730000385,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TeachHeath,1,FALSE,FALSE,NA,NA,edchat
RT @E_Sheninger: Tips for the Socially Distanced Classroom https://t.co/eBLaUcfGfz #edchat #hybridteaching #hybridlearning #edutwitter #sat…,FALSE,0,NA,2021-02-13T16:02:48Z,FALSE,NA,1360620449785409542,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",paulwskelly,10,TRUE,FALSE,NA,NA,edchat
"Thanks @dkapuler for putting ClassroomQ as a top tool to try!
https://t.co/45XLgdBmkq
#thankQ #edtech #edchat https://t.co/j6KfRSGHhH",FALSE,0,NA,2021-02-13T16:02:02Z,FALSE,NA,1360620253802332165,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",theClassroomQ,0,FALSE,FALSE,NA,NA,edchat
"😎 When you know, you know. #edchat #TeacherTwitter #TeacherVoice https://t.co/VrL9MOui2r",FALSE,32,NA,2021-02-13T16:01:59Z,FALSE,NA,1360620241156415490,NA,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Socialbakers</a>",teacher2teacher,4,FALSE,FALSE,NA,NA,edchat
"Escuelas públicas para la transformación en la Sociedad del Conocimiento
Revista Comunicar, 66 @Rev_Comunicar… https://t.co/lvY8yTmymn",FALSE,0,NA,2021-02-13T16:01:49Z,TRUE,NA,1360620201717477378,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",eraser,0,FALSE,FALSE,NA,NA,edchat
